,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
0,Cousins Properties Incorporated,CUZ,Real Estate Investment Trusts,Consumer Services,871482977.1,7.5,0.9,1 - 2013,0.0,8.37,8 - 8,1.0,0.0018,0.0018,-0.87,0.0318,0.00379928315412,0.0227956989247
1,Cousins Properties Incorporated,CUZ,Real Estate Investment Trusts,Consumer Services,871482977.1,10.0,0.1,1 - 2013,0.0,8.37,8 - 8,1.0,0.0018,0.0018,1.63,0.1018,0.0121624850657,0.0729749103943
2,Cousins Properties Incorporated,CUZ,Real Estate Investment Trusts,Consumer Services,871482977.1,12.5,0.05,1 - 2013,0.0,8.37,8 - 8,1.0,0.0018,0.0018,4.13,0.0518,0.00618876941458,0.0371326164875
0,Covance Inc.,CVD,Biotechnology: Commercial Physical & Biological Resarch,Health Care,2742276458.48,45.0,4.3,2 - 2013,0.0,49.78,None,None,None,None,-4.78,-0.48,-0.00964242667738,-0.0385697067095
1,Covance Inc.,CVD,Biotechnology: Commercial Physical & Biological Resarch,Health Care,2742276458.48,50.0,1.95,2 - 2013,10.0,49.78,None,None,None,None,0.22,1.95,0.0391723583769,0.156689433507
2,Covance Inc.,CVD,Biotechnology: Commercial Physical & Biological Resarch,Health Care,2742276458.48,55.0,0.45,2 - 2013,2.0,49.78,None,None,None,None,5.22,0.45,0.00903977501004,0.0361591000402
3,Covance Inc.,CVD,Biotechnology: Commercial Physical & Biological Resarch,Health Care,2742276458.48,60.0,0.15,2 - 2013,12.0,49.78,None,None,None,None,10.22,0.15,0.00301325833668,0.0120530333467
0,Covance Inc.,CVD,Biotechnology: Commercial Physical & Biological Resarch,Health Care,2742276458.48,50.0,3.3,5 - 2013,10.0,49.78,None,None,None,None,0.22,3.3,0.066291683407,0.132583366814
1,Covance Inc.,CVD,Biotechnology: Commercial Physical & Biological Resarch,Health Care,2742276458.48,55.0,1.05,5 - 2013,1.0,49.78,None,None,None,None,5.22,1.05,0.0210928083568,0.0421856167135
2,Covance Inc.,CVD,Biotechnology: Commercial Physical & Biological Resarch,Health Care,2742276458.48,60.0,0.55,5 - 2013,1.0,49.78,None,None,None,None,10.22,0.55,0.0110486139012,0.0220972278023
0,Covanta Holding Corporation,CVA,Electric Utilities: Central,Basic Industries,2380321062.08,15.0,3.2,3 - 2013,1.0,18.08,6 - 20,2.0,0.00375,0.0075,-3.08,0.1275,0.00705199115044,0.0211559734513
1,Covanta Holding Corporation,CVA,Electric Utilities: Central,Basic Industries,2380321062.08,17.5,1.25,3 - 2013,2.0,18.08,6 - 20,2.0,0.00375,0.0075,-0.58,0.6775,0.0374723451327,0.112417035398
2,Covanta Holding Corporation,CVA,Electric Utilities: Central,Basic Industries,2380321062.08,20.0,0.18,3 - 2013,26.0,18.08,6 - 20,2.0,0.00375,0.0075,1.92,0.1875,0.0103705752212,0.0311117256637
9,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,42.0,2.27,1 - 2013,40.0,43.77,9 - 19,1.0,0.00375,0.00375,-1.77,0.50375,0.011509024446,0.0690541466758
10,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,43.0,1.5,1 - 2013,14.0,43.77,9 - 19,1.0,0.00375,0.00375,-0.77,0.73375,0.0167637651359,0.100582590816
11,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,44.0,0.98,1 - 2013,2.0,43.77,9 - 19,1.0,0.00375,0.00375,0.23,0.98375,0.0224754397989,0.134852638794
12,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,45.0,0.4,1 - 2013,10.0,43.77,9 - 19,1.0,0.00375,0.00375,1.23,0.40375,0.00922435458076,0.0553461274846
6,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,42.0,2.05,4 - 2013,22,43.77,9 - 19,2.0,0.00375,0.0075,-1.77,0.2875,0.00656842586246,0.0157642220699
7,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,43.0,1.6,4 - 2013,10,43.77,9 - 19,2.0,0.00375,0.0075,-0.77,0.8375,0.0191341101211,0.0459218642906
8,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,44.0,0.7,4 - 2013,0,43.77,9 - 19,2.0,0.00375,0.0075,0.23,0.7075,0.0161640392963,0.0387936943112
9,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,45.0,0.8,4 - 2013,20,43.77,9 - 19,2.0,0.00375,0.0075,1.23,0.8075,0.0184487091615,0.0442769019877
10,"Coventry Health Care, Inc.",CVH,Medical Specialities,Health Care,5883869702.46,46.0,0.4,4 - 2013,0,43.77,9 - 19,2.0,0.00375,0.0075,2.23,0.4075,0.00931002970071,0.0223440712817
3,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,52.5,4.05,1 - 2013,1,55.45,10 - 9,1.0,0.00935,0.00935,-2.95,1.10935,0.0200063119928,0.120037871957
4,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,55.0,2.35,1 - 2013,2,55.45,10 - 9,1.0,0.00935,0.00935,-0.45,1.90935,0.0344337240757,0.206602344454
5,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,57.5,1.2,1 - 2013,5,55.45,10 - 9,1.0,0.00935,0.00935,2.05,1.20935,0.0218097385032,0.130858431019
6,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,60.0,0.45,1 - 2013,1,55.45,10 - 9,1.0,0.00935,0.00935,4.55,0.45935,0.00828403967538,0.0497042380523
7,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,62.5,0.1,1 - 2013,5,55.45,10 - 9,1.0,0.00935,0.00935,7.05,0.10935,0.00197204688909,0.0118322813345
2,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,52.5,8.46,4 - 2013,0,55.45,10 - 9,2.0,0.00935,0.0187,-2.95,5.5287,0.0997060414788,0.239294499549
3,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,55.0,3.7,4 - 2013,5,55.45,10 - 9,2.0,0.00935,0.0187,-0.45,3.2687,0.0589486023445,0.141476645627
4,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,57.5,2.15,4 - 2013,4,55.45,10 - 9,2.0,0.00935,0.0187,2.05,2.1687,0.0391109107304,0.0938661857529
5,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,60.0,1.35,4 - 2013,1,55.45,10 - 9,2.0,0.00935,0.0187,4.55,1.3687,0.0246834986474,0.0592403967538
6,Covidien plc.,COV,Medical/Dental Instruments,Health Care,26621365342.0,62.5,0.6,4 - 2013,1,55.45,10 - 9,2.0,0.00935,0.0187,7.05,0.6187,0.0111577998197,0.0267787195672
0,CPB Inc.,CPF,Major Banks,Finance,597883608.0,10.0,4.2,3 - 2013,79.0,14.28,11 - 19,1.0,0.0,0.0,-4.28,-0.08,-0.00560224089636,-0.0168067226891
1,CPB Inc.,CPF,Major Banks,Finance,597883608.0,15.0,1.1,3 - 2013,0.0,14.28,11 - 19,1.0,0.0,0.0,0.72,1.1,0.0770308123249,0.231092436975
2,CPB Inc.,CPF,Major Banks,Finance,597883608.0,17.5,0.6,3 - 2013,1.0,14.28,11 - 19,1.0,0.0,0.0,3.22,0.6,0.0420168067227,0.126050420168
0,CPFL Energia S.A.,CPL,Electric Utilities: Central,Public Utilities,11128701816.9,20.0,4.3,3 - 2013,0.0,23.13,8 - 16,2.0,0.01534,0.03068,-3.13,1.20068,0.0519100734976,0.155730220493
1,CPFL Energia S.A.,CPL,Electric Utilities: Central,Public Utilities,11128701816.9,22.5,4.9,3 - 2013,0.0,23.13,8 - 16,2.0,0.01534,0.03068,-0.63,4.30068,0.185935149157,0.557805447471
2,CPFL Energia S.A.,CPL,Electric Utilities: Central,Public Utilities,11128701816.9,25.0,0.6,3 - 2013,20.0,23.13,8 - 16,2.0,0.01534,0.03068,1.87,0.63068,0.0272667531345,0.0818002594034
0,Crane Company,CR,Metal Fabrications,Capital Goods,2427747071.76,40.0,4.0,3 - 2013,10.0,42.33,8 - 29,2.0,0.0106,0.0212,-2.33,1.6912,0.0399527521852,0.119858256556
1,Crane Company,CR,Metal Fabrications,Capital Goods,2427747071.76,45.0,1.0,3 - 2013,15.0,42.33,8 - 29,2.0,0.0106,0.0212,2.67,1.0212,0.024124734231,0.0723742026931
8,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,21.97,2.5,1 - 2013,4,23.45,8 - 3,1.0,0.00855,0.00855,-1.48,1.02855,0.0438614072495,0.263168443497
9,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,22.97,1.85,1 - 2013,1,23.45,8 - 3,1.0,0.00855,0.00855,-0.48,1.37855,0.0587867803838,0.352720682303
10,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,23.97,1.05,1 - 2013,10,23.45,8 - 3,1.0,0.00855,0.00855,0.52,1.05855,0.0451407249467,0.27084434968
11,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,24.97,0.9,1 - 2013,130,23.45,8 - 3,1.0,0.00855,0.00855,1.52,0.90855,0.0387441364606,0.232464818763
12,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,25.97,0.65,1 - 2013,2,23.45,8 - 3,1.0,0.00855,0.00855,2.52,0.65855,0.0280831556503,0.168498933902
4,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,20.97,2.55,3 - 2013,6,23.45,8 - 3,2.0,0.00855,0.0171,-2.48,0.0871,0.00371428571429,0.0111428571429
5,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,22.97,2.21,3 - 2013,10,23.45,8 - 3,2.0,0.00855,0.0171,-0.48,1.7471,0.0745031982942,0.223509594883
6,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,23.97,2.1,3 - 2013,24,23.45,8 - 3,2.0,0.00855,0.0171,0.52,2.1171,0.0902814498934,0.27084434968
7,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,24.97,1.4,3 - 2013,4,23.45,8 - 3,2.0,0.00855,0.0171,1.52,1.4171,0.0604307036247,0.181292110874
8,Credit Suisse Group,CS,Investment Bankers/Brokers/Service,Finance,30088695000.0,25.97,0.87,3 - 2013,1,23.45,8 - 3,2.0,0.00855,0.0171,2.52,0.8871,0.037829424307,0.113488272921
0,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,20.0,3.0,1 - 2013,10.0,22.64,10 - 26,1.0,0.02,0.02,-2.64,0.38,0.0167844522968,0.100706713781
1,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,22.5,0.8,1 - 2013,10.0,22.64,10 - 26,1.0,0.02,0.02,-0.14,0.68,0.030035335689,0.180212014134
2,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,25.0,0.45,1 - 2013,5.0,22.64,10 - 26,1.0,0.02,0.02,2.36,0.47,0.0207597173145,0.124558303887
3,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,30.0,0.55,1 - 2013,2.0,22.64,10 - 26,1.0,0.02,0.02,7.36,0.57,0.0251766784452,0.151060070671
0,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,20.0,3.0,4 - 2013,2.0,22.64,10 - 26,2.0,0.02,0.04,-2.64,0.4,0.017667844523,0.0424028268551
1,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,22.5,1.0,4 - 2013,1.0,22.64,10 - 26,2.0,0.02,0.04,-0.14,0.9,0.0397526501767,0.095406360424
2,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,25.0,1.0,4 - 2013,0.0,22.64,10 - 26,2.0,0.02,0.04,2.36,1.04,0.0459363957597,0.110247349823
3,Crestwood Midstream Partners LP,CMLP,Natural Gas Distribution,Public Utilities,1086744587.04,30.0,0.05,4 - 2013,25.0,22.64,10 - 26,2.0,0.02,0.04,7.36,0.09,0.00397526501767,0.0095406360424
0,Crexus Investment Corp.,CXS,Real Estate Investment Trusts,Consumer Services,865924966.4,12.5,0.1,3 - 2013,2.0,11.3,6 - 27,2.0,0.0089,0.0178,1.2,0.1178,0.0104247787611,0.0312743362832
0,CRH PLC,CRH,Building Materials,Capital Goods,13669854701.8,20.0,2.0,3 - 2013,0.0,18.93,8 - 22,2.0,0.00821,0.01642,1.07,2.01642,0.106519809826,0.319559429477
1,CRH PLC,CRH,Building Materials,Capital Goods,13669854701.8,22.5,0.55,3 - 2013,0.0,18.93,8 - 22,2.0,0.00821,0.01642,3.57,0.56642,0.0299218172213,0.089765451664
8,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,60.0,5.31,1 - 2013,1,67.7,None,None,None,None,-7.7,-2.39,-0.0353028064993,-0.211816838996
9,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,65.0,4.5,1 - 2013,30,67.7,None,None,None,None,-2.7,1.8,0.02658788774,0.15952732644
10,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,70.0,1.7,1 - 2013,6,67.7,None,None,None,None,2.3,1.7,0.0251107828656,0.150664697194
11,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,75.0,0.15,1 - 2013,4,67.7,None,None,None,None,7.3,0.15,0.00221565731167,0.01329394387
12,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,80.0,0.17,1 - 2013,0,67.7,None,None,None,None,12.3,0.17,0.00251107828656,0.0150664697194
1,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,60.0,9.7,4 - 2013,1,67.7,None,None,None,None,-7.7,2.0,0.0295420974889,0.0709010339734
2,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,65.0,4.4,4 - 2013,10,67.7,None,None,None,None,-2.7,1.7,0.0251107828656,0.0602658788774
3,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,70.0,3.2,4 - 2013,3,67.7,None,None,None,None,2.3,3.2,0.0472673559823,0.113441654357
4,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,75.0,0.8,4 - 2013,10,67.7,None,None,None,None,7.3,0.8,0.0118168389956,0.0283604135894
5,Crown Castle International Corporation,CCI,Telecommunications Equipment,Consumer Services,19838640510.2,80.0,0.45,4 - 2013,5,67.7,None,None,None,None,12.3,0.45,0.00664697193501,0.015952732644
14,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,37.0,2.6,1 - 2013,77,38.77,11 - 2,0.0,0.0,0.0,-1.77,0.83,0.0214083053908,0.128449832345
15,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,38.0,1.8,1 - 2013,105,38.77,11 - 2,0.0,0.0,0.0,-0.77,1.03,0.0265669331958,0.159401599175
16,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,39.0,1.25,1 - 2013,184,38.77,11 - 2,0.0,0.0,0.0,0.23,1.25,0.0322414237813,0.193448542688
17,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,40.0,0.65,1 - 2013,2,38.77,11 - 2,0.0,0.0,0.0,1.23,0.65,0.0167655403663,0.100593242198
18,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,41.0,0.3,1 - 2013,0,38.77,11 - 2,0.0,0.0,0.0,2.23,0.3,0.00773794170751,0.046427650245
2,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,36.0,4.1,4 - 2013,21,38.77,11 - 2,1.0,0.0,0.0,-2.77,1.33,0.0343048749033,0.0823316997679
3,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,38.0,2.25,4 - 2013,0,38.77,11 - 2,1.0,0.0,0.0,-0.77,1.48,0.038173845757,0.0916172298169
4,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,39.0,1.3,4 - 2013,3,38.77,11 - 2,1.0,0.0,0.0,0.23,1.3,0.0335310807325,0.0804745937581
5,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,40.0,1.35,4 - 2013,6,38.77,11 - 2,1.0,0.0,0.0,1.23,1.35,0.0348207376838,0.0835697704411
6,"Crown Cork & Seal Company, Inc.",CCK,Containers/Packaging,Consumer Durables,5775591906.65,41.0,1.05,4 - 2013,4,38.77,11 - 2,1.0,0.0,0.0,2.23,1.05,0.0270827959763,0.064998710343
0,"CryoLife, Inc.",CRY,Medical/Dental Instruments,Health Care,172051539.99,7.5,0.1,1 - 2013,12.0,6.27,9 - 12,1.0,0.00025,0.00025,1.23,0.10025,0.0159888357257,0.0959330143541
0,"CryoLife, Inc.",CRY,Medical/Dental Instruments,Health Care,172051539.99,2.5,3.8,4 - 2013,3.0,6.27,9 - 12,2.0,0.00025,0.0005,-3.77,0.0305,0.0048644338118,0.0116746411483
1,"CryoLife, Inc.",CRY,Medical/Dental Instruments,Health Care,172051539.99,5.0,1.25,4 - 2013,10.0,6.27,9 - 12,2.0,0.00025,0.0005,-1.27,-0.0195,-0.00311004784689,-0.00746411483254
2,"CryoLife, Inc.",CRY,Medical/Dental Instruments,Health Care,172051539.99,7.5,0.2,4 - 2013,10.0,6.27,9 - 12,2.0,0.00025,0.0005,1.23,0.2005,0.0319776714514,0.0767464114833
5,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,18.33,2.53,1 - 2013,59,20.66,8 - 29,1.0,0.0052,0.0052,-2.33,0.2052,0.00993223620523,0.0595934172314
6,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,20.0,1.25,1 - 2013,22,20.66,8 - 29,1.0,0.0052,0.0052,-0.66,0.5952,0.0288092933204,0.172855759923
7,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,21.67,0.43,1 - 2013,117,20.66,8 - 29,1.0,0.0052,0.0052,1.01,0.4352,0.0210648596321,0.126389157793
8,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,23.33,0.1,1 - 2013,5,20.66,8 - 29,1.0,0.0052,0.0052,2.67,0.1052,0.00509196515005,0.0305517909003
9,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,24.17,0.04,1 - 2013,1,20.66,8 - 29,1.0,0.0052,0.0052,3.51,0.0452,0.00218780251694,0.0131268151016
1,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,17.5,3.17,2 - 2013,4,20.66,8 - 29,2.0,0.0052,0.0104,-3.16,0.0204,0.000987415295257,0.00394966118103
2,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,20.0,1.46,2 - 2013,3,20.66,8 - 29,2.0,0.0052,0.0104,-0.66,0.8104,0.0392255566312,0.156902226525
3,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,22.5,0.38,2 - 2013,66,20.66,8 - 29,2.0,0.0052,0.0104,1.84,0.3904,0.0188964181994,0.0755856727977
4,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,25.0,0.06,2 - 2013,22,20.66,8 - 29,2.0,0.0052,0.0104,4.34,0.0704,0.00340755082285,0.0136302032914
5,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,27.5,0.02,2 - 2013,3,20.66,8 - 29,2.0,0.0052,0.0104,6.84,0.0304,0.00147144240077,0.0058857696031
1,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,17.5,3.62,5 - 2013,3,20.66,8 - 29,2.0,0.0052,0.0104,-3.16,0.4704,0.0227686350436,0.0455372700871
2,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,20.0,1.93,5 - 2013,50,20.66,8 - 29,2.0,0.0052,0.0104,-0.66,1.2804,0.0619748305905,0.123949661181
3,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,22.5,0.68,5 - 2013,300,20.66,8 - 29,2.0,0.0052,0.0104,1.84,0.6904,0.033417231365,0.0668344627299
4,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,25.0,0.19,5 - 2013,33,20.66,8 - 29,2.0,0.0052,0.0104,4.34,0.2004,0.00969990319458,0.0193998063892
5,CSX Corporation,CSX,Railroads,Transportation,21308267806.5,27.5,0.13,5 - 2013,4,20.66,8 - 29,2.0,0.0052,0.0104,6.84,0.1404,0.00679574056147,0.0135914811229
0,Cubic Corporation,CUB,Industrial Machinery/Components,Capital Goods,1291898354.24,50.0,2.2,1 - 2013,1.0,48.32,8 - 22,1.0,0.0024,0.0024,1.68,2.2024,0.0455794701987,0.273476821192
1,Cubic Corporation,CUB,Industrial Machinery/Components,Capital Goods,1291898354.24,55.0,1.5,1 - 2013,10.0,48.32,8 - 22,1.0,0.0024,0.0024,6.68,1.5024,0.0310927152318,0.186556291391
2,Cubic Corporation,CUB,Industrial Machinery/Components,Capital Goods,1291898354.24,60.0,1.25,1 - 2013,0.0,48.32,8 - 22,1.0,0.0024,0.0024,11.68,1.2524,0.0259188741722,0.155513245033
0,Cubic Corporation,CUB,Industrial Machinery/Components,Capital Goods,1291898354.24,50.0,3.76,4 - 2013,1.0,48.32,8 - 22,2.0,0.0024,0.0048,1.68,3.7648,0.0779139072848,0.186993377483
1,Cubic Corporation,CUB,Industrial Machinery/Components,Capital Goods,1291898354.24,60.0,1.55,4 - 2013,10.0,48.32,8 - 22,2.0,0.0024,0.0048,11.68,1.5548,0.0321771523179,0.0772251655629
2,Cubic Corporation,CUB,Industrial Machinery/Components,Capital Goods,1291898354.24,65.0,1.15,4 - 2013,0.0,48.32,8 - 22,2.0,0.0024,0.0048,16.68,1.1548,0.0238990066225,0.057357615894
0,"Cullen/Frost Bankers, Inc.",CFR,Major Banks,Finance,3466515963.6,45.0,11.6,1 - 2013,2.0,56.4,8 - 29,1.0,0.0188,0.0188,-11.4,0.2188,0.00387943262411,0.0232765957447
1,"Cullen/Frost Bankers, Inc.",CFR,Major Banks,Finance,3466515963.6,55.0,2.6,1 - 2013,2.0,56.4,8 - 29,1.0,0.0188,0.0188,-1.4,1.2188,0.021609929078,0.129659574468
2,"Cullen/Frost Bankers, Inc.",CFR,Major Banks,Finance,3466515963.6,60.0,0.4,1 - 2013,2.0,56.4,8 - 29,1.0,0.0188,0.0188,3.6,0.4188,0.00742553191489,0.0445531914894
3,"Cullen/Frost Bankers, Inc.",CFR,Major Banks,Finance,3466515963.6,65.0,1.15,1 - 2013,0.0,56.4,8 - 29,1.0,0.0188,0.0188,8.6,1.1688,0.0207234042553,0.124340425532
0,"Cullen/Frost Bankers, Inc.",CFR,Major Banks,Finance,3466515963.6,50.0,7.6,4 - 2013,0.0,56.4,8 - 29,2.0,0.0188,0.0376,-6.4,1.2376,0.0219432624113,0.0526638297872
1,"Cullen/Frost Bankers, Inc.",CFR,Major Banks,Finance,3466515963.6,55.0,3.2,4 - 2013,6.0,56.4,8 - 29,2.0,0.0188,0.0376,-1.4,1.8376,0.0325815602837,0.0781957446809
2,"Cullen/Frost Bankers, Inc.",CFR,Major Banks,Finance,3466515963.6,60.0,1.05,4 - 2013,11.0,56.4,8 - 29,2.0,0.0188,0.0376,3.6,1.0876,0.0192836879433,0.0462808510638
17,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,97.5,7.0,1 - 2013,22,100.03,8 - 20,1.0,0.017,0.017,-2.53,4.487,0.0448565430371,0.269139258223
18,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,100.0,5.9,1 - 2013,77,100.03,8 - 20,1.0,0.017,0.017,-0.03,5.887,0.0588523442967,0.35311406578
19,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,105.0,3.5,1 - 2013,82,100.03,8 - 20,1.0,0.017,0.017,4.97,3.517,0.0351594521644,0.210956712986
20,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,110.0,1.7,1 - 2013,98,100.03,8 - 20,1.0,0.017,0.017,9.97,1.717,0.0171648505448,0.102989103269
21,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,115.0,1.0,1 - 2013,110,100.03,8 - 20,1.0,0.017,0.017,14.97,1.017,0.010166949915,0.0610016994902
10,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,97.5,9.6,3 - 2013,6,100.03,8 - 20,2.0,0.017,0.034,-2.53,7.104,0.0710186943917,0.213056083175
11,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,100.0,8.1,3 - 2013,23,100.03,8 - 20,2.0,0.017,0.034,-0.03,8.104,0.0810156952914,0.243047085874
12,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,105.0,5.5,3 - 2013,297,100.03,8 - 20,2.0,0.017,0.034,4.97,5.534,0.0553234029791,0.165970208937
13,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,110.0,3.71,3 - 2013,24,100.03,8 - 20,2.0,0.017,0.034,9.97,3.744,0.0374287713686,0.112286314106
14,Cummins Inc.,CMI,Industrial Machinery/Components,Energy,19046727904.7,115.0,2.7,3 - 2013,13,100.03,8 - 20,2.0,0.017,0.034,14.97,2.734,0.0273318004599,0.0819954013796
0,Curtiss-Wright Corporation,CW,Industrial Machinery/Components,Technology,1453935087.08,30.0,3.4,3 - 2013,0.0,30.97,6 - 27,2.0,0.0025,0.005,-0.97,2.435,0.0786244752987,0.235873425896
1,Curtiss-Wright Corporation,CW,Industrial Machinery/Components,Technology,1453935087.08,40.0,0.3,3 - 2013,0.0,30.97,6 - 27,2.0,0.0025,0.005,9.03,0.305,0.00984824023248,0.0295447206974
